timestamp,index,id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
5562.268079,2,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
5562.276479,2,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
5562.284879,2,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
5562.293279,2,1,0.6704873057033013,0.09208213090896607,0.3503873189290364,60.22906494140625,2d c++,29.46628189086914,155.90704345703125,44.279117584228516,60.22906494140625,18.333440780639634,,,,,,,,,,,,,,,,,,,,,
5562.301679,3,1,0.6385564220135411,0.07048531770706176,0.3802703857421875,77.8759994506836,2d c++,22.555301666259766,148.735107421875,44.65180587768555,77.8759994506836,3.9293994903564453,,,,,,,,,,,,,,,,,,,,,
5562.310079,3,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
5562.318479,3,1,0.0,0.0,1.0,0.0,2d c++,0.0,0.0,0.0,0.0,-90.0,,,,,,,,,,,,,,,,,,,,,
5562.326879,3,1,0.99,0.21461112499237062,0.6247337023417154,21.130863189697266,2d c++,68.6755599975586,90.06391143798828,15.539265632629395,21.130863189697266,50.19950866699219,,,,,,,,,,,,,,,,,,,,,
5562.335279,4,1,1.0,0.21084084510803222,0.6252865791320801,23.641189575195312,2d c++,67.46907043457031,89.93122100830078,17.14586067199707,23.641189575195312,69.86653137207034,,,,,,,,,,,,,,,,,,,,,
5562.343679,4,1,1.0,0.20774438381195068,0.6241235097249349,27.244674682617188,2d c++,66.47820281982422,90.21035766601562,17.45757484436035,27.244674682617188,64.975830078125,,,,,,,,,,,,,,,,,,,,,
5562.352079,4,1,1.0,0.21383183002471923,0.6680227279663086,48.71303939819336,2d c++,68.42618560791016,79.67454528808594,26.809146881103516,48.71303939819336,28.41197586059573,,,,,,,,,,,,,,,,,,,,,
5562.360479,4,1,1.0,0.2107194185256958,0.6657437006632487,51.93486785888672,2d c++,67.43021392822266,80.22151184082031,27.045068740844727,51.93486785888672,30.403467178344727,,,,,,,,,,,,,,,,,,,,,
5562.368879,5,1,0.9161705089446331,0.2065953493118286,0.6634560585021972,54.994014739990234,2d c++,66.11051177978516,80.77054595947266,26.59507942199707,54.994014739990234,29.835285186767578,,,,,,,,,,,,,,,,,,,,,
5562.377279,5,1,0.9378533430371034,0.20265913009643555,0.6618933995564779,57.50422668457031,2d c++,64.85092163085938,81.14558410644531,26.496540069580078,57.50422668457031,29.5531005859375,,,,,,,,,,,,,,,,,,,,,
5562.385679,5,1,1.0,0.19810935258865356,0.6588911374409994,58.68998336791992,2d c++,63.39499282836914,81.86612701416016,26.298376083374023,58.68998336791992,27.41396713256836,,,,,,,,,,,,,,,,,,,,,
5562.394079,5,1,1.0,0.19549806118011476,0.6576048533121746,60.08608627319336,2d c++,62.55937957763672,82.17483520507812,26.380659103393555,60.08608627319336,25.321075439453125,,,,,,,,,,,,,,,,,,,,,
5562.402479,6,1,1.0,0.19284629821777344,0.6533855438232422,59.19023132324219,2d c++,61.7108154296875,83.18746948242188,27.015064239501953,59.19023132324219,23.58121109008789,,,,,,,,,,,,,,,,,,,,,
5562.410879,6,1,1.0,0.19088646173477172,0.6507960001627604,59.59174346923828,2d c++,61.08366775512695,83.8089599609375,27.17983627319336,59.59174346923828,23.1909122467041,,,,,,,,,,,,,,,,,,,,,
5562.419279,6,1,1.0,0.18926649093627929,0.6468959172566732,59.33637619018555,2d c++,60.565277099609375,84.74497985839844,27.23760223388672,59.33637619018555,22.455514907836914,,,,,,,,,,,,,,,,,,,,,
5562.427679,6,1,1.0,0.18771355152130126,0.6435601552327475,58.842098236083984,2d c++,60.068336486816406,85.54556274414062,27.42824363708496,58.842098236083984,22.683626174926758,,,,,,,,,,,,,,,,,,,,,
5562.436079,7,1,1.0,0.18590910434722902,0.6388650258382161,57.54756164550781,2d c++,59.49091339111328,86.67239379882812,27.60456657409668,57.54756164550781,22.024436950683594,,,,,,,,,,,,,,,,,,,,,
5562.444479,7,1,1.0,0.18481310606002807,0.6351219813028972,57.28037643432617,2d c++,59.140193939208984,87.57072448730469,27.55559539794922,57.28037643432617,22.153432846069336,,,,,,,,,,,,,,,,,,,,,
5562.452879,7,1,1.0,0.18360748291015624,0.6324976285298665,57.437923431396484,2d c++,58.75439453125,88.20056915283203,27.704612731933594,57.437923431396484,21.724046707153335,,,,,,,,,,,,,,,,,,,,,
5562.461279,7,1,1.0,0.18297618627548218,0.6310822804768881,57.2965087890625,2d c++,58.5523796081543,88.54025268554688,27.9027156829834,57.2965087890625,21.36956787109375,,,,,,,,,,,,,,,,,,,,,
5562.469679,8,1,1.0,0.18212462663650514,0.6288855870564778,57.51420211791992,2d c++,58.27988052368164,89.06745910644531,27.907419204711914,57.51420211791992,21.224729537963867,,,,,,,,,,,,,,,,,,,,,
5562.478079,8,1,1.0,0.18140745162963867,0.6271709124247233,57.60239028930664,2d c++,58.050384521484375,89.4789810180664,27.994077682495117,57.60239028930664,20.839920043945312,,,,,,,,,,,,,,,,,,,,,
5562.486479,8,1,1.0,0.18097976446151734,0.6256417592366537,57.734275817871094,2d c++,57.91352462768555,89.84597778320312,28.104045867919922,57.734275817871094,20.5805606842041,,,,,,,,,,,,,,,,,,,,,
5562.494879,8,1,1.0,0.18043426275253296,0.6240304946899414,58.00048828125,2d c++,57.73896408081055,90.23268127441406,28.231929779052734,58.00048828125,20.32801818847655,,,,,,,,,,,,,,,,,,,,,
5562.503279,9,1,1.0,0.17962522506713868,0.6226935386657715,58.22709655761719,2d c++,57.480072021484375,90.55355072021484,28.26946449279785,58.22709655761719,20.0754852294922,,,,,,,,,,,,,,,,,,,,,
5562.511679,9,1,1.0,0.17935349941253662,0.6213676134745281,58.200767517089844,2d c++,57.39311981201172,90.87177276611328,28.1947021484375,58.200767517089844,19.922466278076172,,,,,,,,,,,,,,,,,,,,,
5562.520079,9,1,1.0,0.17903236150741578,0.6207413991292318,58.25312423706055,2d c++,57.29035568237305,91.02206420898438,28.202110290527344,58.25312423706055,20.14737319946289,,,,,,,,,,,,,,,,,,,,,
5562.528479,9,1,1.0,0.17886725664138795,0.6202320416768392,58.27919006347656,2d c++,57.23752212524414,91.1443099975586,28.285755157470703,58.27919006347656,19.959157943725586,,,,,,,,,,,,,,,,,,,,,
5562.536879,10,1,1.0,0.17829651832580568,0.6192047119140625,58.386695861816406,2d c++,57.05488586425781,91.390869140625,28.319639205932617,58.386695861816406,19.901094436645508,,,,,,,,,,,,,,,,,,,,,
5562.545279,10,1,1.0,0.1780088424682617,0.6191295941670736,58.42753982543945,2d c++,56.96282958984375,91.40889739990234,28.433542251586914,58.42753982543945,19.594911575317397,,,,,,,,,,,,,,,,,,,,,
5562.553679,10,1,1.0,0.1778126358985901,0.6187739372253418,58.59514236450195,2d c++,56.90004348754883,91.49425506591797,28.431406021118164,58.59514236450195,19.83657455444336,,,,,,,,,,,,,,,,,,,,,
5562.562079,10,1,1.0,0.1775832176208496,0.6183742841084798,58.8624267578125,2d c++,56.826629638671875,91.59017181396484,28.498794555664062,58.8624267578125,19.97851181030275,,,,,,,,,,,,,,,,,,,,,
5562.570479,11,1,1.0,0.17724589109420777,0.6181752840677897,58.864871978759766,2d c++,56.718685150146484,91.63793182373047,28.575958251953125,58.864871978759766,20.053565979003892,,,,,,,,,,,,,,,,,,,,,
5562.578879,11,1,1.0,0.17698792219161988,0.6180122693379719,58.98092269897461,2d c++,56.63613510131836,91.67705535888672,28.635791778564453,58.98092269897461,20.24298667907715,,,,,,,,,,,,,,,,,,,,,
5562.587279,11,1,1.0,0.17685543298721312,0.6181987762451172,58.821353912353516,2d c++,56.5937385559082,91.63229370117188,28.719844818115234,58.821353912353516,20.052244186401367,,,,,,,,,,,,,,,,,,,,,
5562.595679,11,1,1.0,0.17677775621414185,0.6184506098429362,59.110652923583984,2d c++,56.56888198852539,91.57185363769531,28.469099044799805,59.110652923583984,20.0030517578125,,,,,,,,,,,,,,,,,,,,,
5562.604079,12,1,1.0,0.17655783891677856,0.6185419082641601,59.163970947265625,2d c++,56.49850845336914,91.54994201660156,28.38290786743164,59.163970947265625,19.649715423584,,,,,,,,,,,,,,,,,,,,,
5562.612479,12,1,1.0,0.1767183780670166,0.6186977386474609,59.50282287597656,2d c++,56.54988098144531,91.51254272460938,28.429798126220703,59.50282287597656,20.47303009033203,,,,,,,,,,,,,,,,,,,,,
5562.620879,12,1,1.0,0.1765906572341919,0.6192306518554688,59.484066009521484,2d c++,56.509010314941406,91.3846435546875,28.45415687561035,59.484066009521484,20.2544002532959,,,,,,,,,,,,,,,,,,,,,
5562.629279,12,1,1.0,0.1765633463859558,0.6203388214111328,59.934120178222656,2d c++,56.50027084350586,91.11868286132812,28.489322662353516,59.934120178222656,19.929363250732422,,,,,,,,,,,,,,,,,,,,,
5562.637679,13,1,1.0,0.17609483003616333,0.6209332784016928,59.70771408081055,2d c++,56.350345611572266,90.97601318359375,28.27869415283203,59.70771408081055,20.048717498779297,,,,,,,,,,,,,,,,,,,,,
5562.646079,13,1,1.0,0.17602937221527098,0.6213373184204102,59.523414611816406,2d c++,56.32939910888672,90.87904357910156,28.318172454833984,59.523414611816406,19.9438419342041,,,,,,,,,,,,,,,,,,,,,
5562.654479,13,1,1.0,0.1759835362434387,0.622103468577067,59.57978057861328,2d c++,56.31473159790039,90.6951675415039,28.510129928588867,59.57978057861328,20.088661193847642,,,,,,,,,,,,,,,,,,,,,
5562.662879,13,1,1.0,0.17571694850921632,0.6228106498718262,60.06736755371094,2d c++,56.22942352294922,90.52544403076172,28.223222732543945,60.06736755371094,20.236770629882812,,,,,,,,,,,,,,,,,,,,,
5562.671279,14,1,1.0,0.17565890550613403,0.6224774996439616,59.85882568359375,2d c++,56.21084976196289,90.60540008544922,28.108694076538086,59.85882568359375,20.347341537475586,,,,,,,,,,,,,,,,,,,,,
5562.679679,14,1,1.0,0.17629878520965575,0.6235159238179524,59.6591682434082,2d c++,56.415611267089844,90.3561782836914,27.987533569335938,59.6591682434082,20.433198928833008,,,,,,,,,,,,,,,,,,,,,
5562.688079,14,1,1.0,0.18109225034713744,0.6260288238525391,60.94957733154297,2d c++,57.949520111083984,89.75308227539062,28.87641716003418,60.94957733154297,21.301620483398438,,,,,,,,,,,,,,,,,,,,,
5562.696479,14,1,0.99,0.19898662567138672,0.6406600952148438,59.93644332885742,2d c++,63.67572021484375,86.2415771484375,32.36423873901367,59.93644332885742,25.14794158935547,,,,,,,,,,,,,,,,,,,,,
5562.704879,15,1,0.99,0.2125401258468628,0.6476691563924153,60.072669982910156,2d c++,68.0128402709961,84.55940246582031,34.80986785888672,60.072669982910156,25.878925323486314,,,,,,,,,,,,,,,,,,,,,
5562.713279,15,1,0.99,0.22585482597351075,0.6536595026652019,59.84086990356445,2d c++,72.27354431152344,83.12171936035156,37.046661376953125,59.84086990356445,27.707777023315458,,,,,,,,,,,,,,,,,,,,,
5562.721679,15,1,0.99,0.23788468837738036,0.6588157335917155,60.32241439819336,2d c++,76.12310028076172,81.88422393798828,38.368316650390625,60.32241439819336,28.79841423034668,,,,,,,,,,,,,,,,,,,,,
5562.730079,15,1,0.99,0.2504676580429077,0.6641769727071126,60.1815185546875,2d c++,80.14965057373047,80.59752655029297,39.77334976196289,60.1815185546875,29.78604507446289,,,,,,,,,,,,,,,,,,,,,
5562.738479,16,1,1.0,0.2568666934967041,0.6669352849324544,60.903385162353516,2d c++,82.19734191894531,79.93553161621094,40.57695770263672,60.903385162353516,31.219818115234375,,,,,,,,,,,,,,,,,,,,,
