timestamp,index,id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
6039.715679,2,1,0.6387232161527445,0.06588619351387023,0.5031288782755534,28.371095657348633,2d c++,21.083581924438477,119.24906921386719,25.21836280822754,28.371095657348633,54.81753158569333,,,,,,,,,,,,,,,,,,,,,
6039.724079,3,1,0.9684084961249761,0.2071244716644287,0.6021643002827962,34.87517166137695,2d c++,66.27983093261719,95.4805679321289,19.412233352661133,34.87517166137695,79.58143615722656,,,,,,,,,,,,,,,,,,,,,
6039.732479,3,1,0.803472568765846,0.21734802722930907,0.6063731193542481,31.78420066833496,2d c++,69.5513687133789,94.47045135498047,13.2560396194458,31.78420066833496,64.26239776611328,,,,,,,,,,,,,,,,,,,,,
6039.740879,3,1,0.8210917095803237,0.22593426704406738,0.6321967442830403,26.09366798400879,2d c++,72.29896545410156,88.27278137207031,11.2775239944458,26.09366798400879,73.37711334228516,,,,,,,,,,,,,,,,,,,,,
6039.749279,3,1,0.99,0.1859298586845398,0.5465009689331055,24.67072296142578,2d c++,59.497554779052734,108.83976745605469,17.77994155883789,24.67072296142578,112.17074584960938,,,,,,,,,,,,,,,,,,,,,
6039.757679,4,1,0.9803641255476112,0.18687381744384765,0.5490874926249186,25.74924659729004,2d c++,59.79962158203125,108.21900177001953,19.48993492126465,25.74924659729004,110.4289627075195,,,,,,,,,,,,,,,,,,,,,
6039.766079,4,1,0.9029483001523042,0.18740227222442626,0.554177729288737,25.541534423828125,2d c++,59.968727111816406,106.99734497070312,22.348325729370117,25.541534423828125,106.15107727050781,,,,,,,,,,,,,,,,,,,,,
6039.774479,4,1,0.9779228142220593,0.18810818195343018,0.555837345123291,26.38234519958496,2d c++,60.194618225097656,106.59903717041016,23.0363826751709,26.38234519958496,91.4007339477539,,,,,,,,,,,,,,,,,,,,,
6039.782879,4,1,0.7879964923891245,0.1998316764831543,0.6165741284688313,54.9449462890625,2d c++,63.946136474609375,92.02220916748047,31.522233963012695,54.9449462890625,15.044497489929185,,,,,,,,,,,,,,,,,,,,,
6039.791279,5,1,0.8348543331523262,0.2006074905395508,0.6152794520060221,54.30531692504883,2d c++,64.19439697265625,92.33293151855469,31.930673599243164,54.30531692504883,16.78497314453125,,,,,,,,,,,,,,,,,,,,,
6039.799679,5,1,1.0,0.201473605632782,0.6157073974609375,54.52229690551758,2d c++,64.47155380249023,92.230224609375,32.30720520019531,54.52229690551758,19.200944900512695,,,,,,,,,,,,,,,,,,,,,
