label,timestamp,duration,source,index
1,37503.964387,0.0,local,438
2,37515.659516,0.0,local,786
3,37522.361596,0.0,local,981
4,37525.14296,0.0,local,1062
5,37540.021577,0.0,local,1495
6,37868.993174,0.0,local,11018
